Date,AAPL,ABBV,AMAT,AMD,AMGN,AMZN,ARM,ASML,AVGO,BAC,CAT,COST,CSCO,CVX,GOOG,GOOGL,INTC,JNJ,JPM,KLAC,KO,LIN,LLY,LRCX,META,MRK,MRVL,MSFT,MU,NFLX,NVDA,ORCL,PANW,PLTR,SNDK,SPCX,TSLA,TXN,V,WMT,XOM
2026-02-17,263.4099426269531,229.3118438720703,357.8546447753906,203.0800018310547,368.4087219238281,201.14999389648438,126.88999938964844,1414.8558349609375,331.31951904296875,51.90761947631836,761.8934326171875,1008.9794311523438,76.15094757080078,177.36343383789062,302.2286071777344,301.43359375,46.18000030517578,239.47813415527344,304.1958312988281,146.6658172607422,78.04409790039062,477.5181579589844,1032.7896728515625,235.1324462890625,638.151611328125,119.11148071289062,78.95099639892578,394.3581237792969,399.5506591796875,77.0,184.53819274902344,152.9021759033203,163.5,133.02000427246094,590.5900268554688,,410.6300048828125,223.40521240234375,318.247802734375,128.03465270996094,144.270263671875
2026-02-18,263.8791198730469,225.2349395751953,367.988525390625,200.1199951171875,374.6942443847656,204.7899932861328,127.23999786376953,1463.6259765625,332.28594970703125,52.5178337097168,749.1513061523438,993.057861328125,77.46884155273438,180.62484741210938,303.346435546875,302.7410888671875,45.459999084472656,241.1118621826172,305.8300476074219,147.67440795898438,77.97543334960938,480.54827880859375,1017.348388671875,239.63388061523438,642.0746459960938,119.19966888427734,79.03092193603516,397.0808410644531,420.70855712890625,77.98999786376953,187.5411376953125,155.08692932128906,152.35000610351562,135.3800048828125,600.4000244140625,,411.32000732421875,221.0592041015625,319.0446472167969,125.81877899169922,148.7012939453125
2026-02-19,260.11578369140625,220.9315185546875,368.9762268066406,203.3699951171875,370.5203552246094,204.86000061035156,126.93000030517578,1453.8701171875,332.76416015625,51.9371452331543,757.6792602539062,984.8229370117188,77.84539031982422,181.51876831054688,302.9671325683594,302.26202392578125,44.619998931884766,243.00144958496094,305.10699462890625,146.6368865966797,77.406494140625,485.3312072753906,1020.0,236.93902587890625,643.6318969726562,119.39561462402344,79.55054473876953,396.8517761230469,417.110595703125,77.0,187.46133422851562,155.454345703125,150.99000549316406,134.88999938964844,621.0900268554688,,411.7099914550781,215.84254455566406,317.6800231933594,124.07984161376953,148.98748779296875
2026-02-20,264.1086730957031,221.38450622558594,374.513427734375,200.14999389648438,369.7802734375,210.11000061035156,125.58000183105469,1464.4930419921875,331.4291076660156,52.22256851196289,756.8922119140625,982.2807006835938,78.47956848144531,180.68377685546875,314.2850036621094,314.3684997558594,44.11000061035156,238.65142822265625,307.82086181640625,149.24063110351562,78.31876373291016,491.6687927246094,1006.3431396484375,244.45469665527344,654.4924926757812,119.78753662109375,79.42064666748047,395.6267395019531,427.92437744140625,78.66999816894531,189.37686157226562,147.0530242919922,148.6999969482422,135.24000549316406,649.969970703125,,411.82000732421875,217.5055389404297,319.692138671875,122.21173858642578,145.345947265625
2026-02-23,265.705810546875,225.9833526611328,372.6876525878906,196.60000610351562,374.38836669921875,205.27000427246094,123.77999877929688,1480.836181640625,329.1275939941406,50.263973236083984,753.6344604492188,983.0284423828125,77.03284454345703,181.646484375,311.0812683105469,310.8852233886719,43.630001068115234,241.94839477539062,294.8262023925781,148.40863037109375,79.0250473022461,493.3323974609375,1055.2288818359375,241.8097381591797,636.1152954101562,121.31597900390625,77.73190307617188,382.9182434082031,420.728515625,76.0199966430664,191.1028289794922,140.32997131347656,144.13999938964844,130.60000610351562,666.489990234375,,399.8299865722656,217.63421630859375,305.3186340332031,125.0138931274414,148.78024291992188
2026-02-24,271.6552429199219,224.95919799804688,377.05755615234375,213.83999633789062,377.7926025390625,208.55999755859375,128.13999938964844,1492.6053466796875,324.2953796386719,49.61438751220703,765.3504028320312,995.4007568359375,77.42920684814453,182.0688934326172,310.31280517578125,310.29638671875,46.119998931884766,243.6699676513672,294.459716796875,150.30307006835938,79.18199157714844,499.08575439453125,1038.8704833984375,243.78598022460938,638.16162109375,121.42375946044922,78.33145141601562,387.429931640625,417.7702331542969,78.04000091552734,192.39979553222656,145.12648010253906,141.6699981689453,128.83999633789062,638.52001953125,,409.3800048828125,211.19012451171875,306.01593017578125,125.94794464111328,147.29994201660156
2026-02-25,273.74151611328125,223.46234130859375,394.03826904296875,210.86000061035156,379.23321533203125,210.63999938964844,131.74000549316406,1521.2156982421875,331.0903625488281,50.87418746948242,763.7364501953125,991.7418823242188,78.40029907226562,180.96865844726562,312.4186706542969,312.2925109863281,46.880001068115234,242.5717315673828,300.40240478515625,154.29644775390625,78.93675994873047,503.3141174316406,1025.5924072265625,249.00604248046875,652.5260620117188,119.98348236083984,80.85955810546875,398.9831237792969,428.75390625,82.69999694824219,195.10345458984375,146.8643341064453,144.83999633789062,134.19000244140625,632.3800048828125,,417.3999938964844,211.73455810546875,311.7632751464844,124.95427703857422,147.10256958007812
2026-02-26,272.4637756347656,221.26632690429688,374.8526611328125,203.67999267578125,374.2995300292969,207.9199981689453,129.25999450683594,1458.72314453125,320.519287109375,51.47455978393555,750.1077880859375,983.7462158203125,77.38957214355469,180.90972900390625,306.5501708984375,306.783203125,45.459999084472656,240.88975524902344,303.20538330078125,152.0648193359375,78.96619415283203,493.6492919921875,1018.8038330078125,238.61582946777344,655.8401489257812,116.88739776611328,79.23078155517578,400.0986022949219,415.3216247558594,84.58999633789062,184.4583740234375,149.26754760742188,149.39999389648438,135.94000244140625,651.9000244140625,,408.5799865722656,210.4774169921875,315.4587707519531,123.6326904296875,146.58938598632812
2026-02-27,263.70941162109375,228.54373168945312,371.4405517578125,200.2100067138672,383.012451171875,210.0,127.44999694824219,1445.5291748046875,318.377197265625,49.04354476928711,740.0455932617188,1007.7232666015625,78.73719787597656,183.46383666992188,310.82177734375,311.15472412109375,45.61000061035156,245.79718017578125,297.4310607910156,152.08876037597656,80.00598907470703,503.1259765625,1048.679443359375,233.44566345214844,647.02587890625,121.31597900390625,81.62899017333984,391.15484619140625,412.1334533691406,96.23999786376953,176.77635192871094,144.3916015625,148.9199981689453,137.19000244140625,635.3599853515625,,402.510009765625,209.96267700195312,318.88531494140625,127.14035034179688,150.49740600585938
2026-03-02,264.2484130859375,230.6905059814453,371.3208312988281,198.6199951171875,380.5851135253906,208.38999938964844,124.37000274658203,1418.602783203125,317.6498718261719,49.02386474609375,749.5000610351562,999.7276000976562,78.69756317138672,186.2537078857422,305.76165771484375,305.9248962402344,45.5,245.92579650878906,294.7172546386719,153.1262664794922,78.69152069091797,504.37371826171875,1014.7664794921875,230.56114196777344,652.396240234375,118.95471954345703,80.79960632324219,396.9413757324219,412.4333190917969,97.08999633789062,182.05398559570312,148.21490478515625,150.14999389648438,145.1699981689453,619.0800170898438,,403.32000732421875,207.6958770751953,319.25384521484375,126.29573822021484,152.19480895996094
2026-03-03,263.2801818847656,230.29661560058594,350.50897216796875,190.9499969482422,372.0004577636719,208.72999572753906,121.72000122070312,1356.2198486328125,312.68817138671875,49.18133544921875,719.4730224609375,1004.71240234375,78.24174499511719,185.43836975097656,302.9671325683594,302.9905700683594,43.099998474121094,244.13497924804688,297.3914489746094,143.78875732421875,77.82828521728516,496.78839111328125,1004.5587158203125,216.85723876953125,653.91357421875,117.40667724609375,77.45211791992188,402.2996826171875,379.4621887207031,97.69999694824219,179.62966918945312,147.97657775878906,156.08999633789062,147.22000122070312,565.4099731445312,,392.42999267578125,200.61825561523438,319.57257080078125,127.1006088256836,149.83619689941406
2026-03-04,262.0523376464844,232.5911102294922,356.9341125488281,202.07000732421875,374.2403564453125,216.82000732421875,124.11000061035156,1394.5166015625,316.3645935058594,49.506126403808594,729.226318359375,1003.685546875,80.1343765258789,182.74671936035156,302.85736083984375,302.54150390625,45.58000183105469,242.7003631591797,296.52978515625,147.2364501953125,76.6119155883789,494.3226623535156,1000.4118041992188,222.83303833007812,666.541015625,117.84757232666016,78.03167724609375,403.5645751953125,400.5400695800781,98.66000366210938,182.61268615722656,151.31326293945312,158.55999755859375,153.19000244140625,599.0599975585938,,405.94000244140625,200.34107971191406,319.2139892578125,127.00122833251953,147.85260009765625
2026-03-05,259.8263244628906,228.8096160888672,345.73004150390625,199.4499969482422,362.7251281738281,218.94000244140625,120.62000274658203,1363.6141357421875,331.54864501953125,49.02386474609375,703.433349609375,979.5889282226562,79.28219604492188,186.5484161376953,300.3222961425781,300.2958679199219,45.95000076293945,237.0904541015625,290.74554443359375,142.59263610839844,75.56230163574219,485.28167724609375,980.165771484375,214.52886962890625,659.393798828125,113.72270965576172,75.62348175048828,409.0224304199219,396.8222351074219,99.16999816894531,182.9119873046875,153.7164764404297,163.16000366210938,152.6699981689453,565.5900268554688,,405.54998779296875,195.97573852539062,318.5466003417969,122.52971649169922,148.78024291992188
2026-03-06,257.0013427734375,226.60374450683594,323.9903564453125,192.42999267578125,364.6295166015625,213.2100067138672,114.37999725341797,1288.3162841796875,329.26708984375,48.1429557800293,678.3477783203125,995.0717163085938,77.9246597290039,186.58770751953125,297.7174377441406,297.9404296875,43.41999816894531,237.85227966308594,286.7144470214844,134.1320037841797,75.5721206665039,480.0135498046875,987.2135009765625,199.18968200683594,643.7117309570312,113.44837188720703,89.50310516357422,407.30938720703125,370.08758544921875,99.0199966430664,177.4048614501953,151.89918518066406,165.0500030517578,157.16000366210938,527.3300170898438,,396.7300109863281,191.2738037109375,316.1161804199219,123.0166244506836,149.22434997558594
2026-03-09,259.41705322265625,223.98428344726562,338.1575622558594,202.67999267578125,371.9708557128906,213.49000549316406,117.62999725341797,1352.712158203125,344.4810485839844,47.410518646240234,702.1781005859375,1002.2498779296875,75.51676177978516,186.09652709960938,305.6275329589844,305.98040771484375,45.58000183105469,240.01905822753906,287.1502685546875,142.5666961669922,76.31764221191406,478.9044494628906,1005.2167358398438,211.00135803222656,646.2373046875,114.7416763305664,92.58080291748047,407.757568359375,389.0966796875,98.31999969482422,182.2235870361328,150.50888061523438,165.10000610351562,156.42999267578125,588.72998046875,,398.67999267578125,194.2137451171875,314.73162841796875,123.55319213867188,148.46444702148438
2026-03-10,260.3653564453125,223.5509796142578,345.0815734863281,203.22999572753906,370.4512634277344,214.3300018310547,120.55000305175781,1378.60205078125,341.3226623535156,48.06377410888672,713.9935913085938,994.333984375,76.99320983886719,183.0021209716797,306.54638671875,306.65960693359375,46.779998779296875,241.12721252441406,285.97161865234375,144.94497680664062,76.39611053466797,473.27984619140625,998.1987915039062,215.0784912109375,652.9053344726562,114.72207641601562,93.2303237915039,404.122314453125,402.8787536621094,96.94000244140625,184.33865356445312,148.36386108398438,165.5800018310547,151.13999938964844,618.8900146484375,,399.239990234375,195.46099853515625,313.1976623535156,124.32826232910156,146.18479919433594
2026-03-11,260.34539794921875,224.21075439453125,350.25958251953125,204.8300018310547,372.6319885253906,212.64999389648438,120.0999984741211,1381.87060546875,340.3163757324219,48.0241813659668,704.937744140625,989.2195434570312,77.38957214355469,188.40505981445312,308.0345153808594,308.31756591796875,47.97999954223633,240.41482543945312,284.77313232421875,146.1480712890625,76.15087127685547,478.45635986328125,996.693603515625,218.71592712402344,653.6939086914062,113.85987854003906,90.3724594116211,403.245849609375,418.4498291015625,94.88999938964844,185.60574340820312,161.98870849609375,164.92999267578125,151.60000610351562,655.4299926757812,,407.82000732421875,196.6587371826172,307.74908447265625,122.70857238769531,149.5894775390625
2026-03-12,255.3043975830078,221.9359588623047,336.4914245605469,197.74000549316406,362.91259765625,209.52999877929688,115.12000274658203,1346.892333984375,334.7369384765625,46.64838790893555,698.0635986328125,1000.2759399414062,77.03284454345703,193.49363708496094,302.8310241699219,303.17388916015625,45.25,239.47488403320312,280.1874084472656,140.61839294433594,76.13125610351562,487.25946044921875,974.1746215820312,209.34254455566406,637.0436401367188,113.5659408569336,87.60452270507812,400.2380065917969,405.1174621582031,94.30999755859375,182.7223358154297,158.0561981201172,168.1199951171875,153.5,618.8200073242188,,395.010009765625,188.12600708007812,305.29876708984375,124.53694152832031,151.5138702392578
2026-03-13,249.6744384765625,216.33267211914062,340.7416076660156,193.38999938964844,361.353515625,207.6699981689453,115.75,1341.022705078125,320.9776306152344,46.242576599121094,691.388671875,1005.3704223632812,77.61747741699219,193.34629821777344,301.08319091796875,301.9054870605469,45.77000045776367,238.9604034423828,280.7321472167969,141.52320861816406,76.38804626464844,490.7469482421875,981.9800415039062,212.05062866210938,612.6171875,113.27201080322266,87.79438018798828,393.9534912109375,425.88555908203125,95.30999755859375,179.8389434814453,154.03427124023438,167.02000427246094,150.9499969482422,661.6199951171875,,391.20001220703125,188.84861755371094,305.9362487792969,125.71940612792969,154.06985473632812
2026-03-16,252.36964416503906,218.07569885253906,345.3808288574219,196.5800018310547,361.3930358886719,211.74000549316406,121.69999694824219,1370.7891845703125,323.7275085449219,46.579105377197266,697.156982421875,998.70068359375,78.18229675292969,193.3659210205078,304.0395202636719,305.1814270019531,45.7599983215332,240.61270141601562,283.4261474609375,143.478515625,76.86214447021484,494.2145080566406,986.00732421875,219.24554443359375,626.8690185546875,113.93331909179688,91.51160430908203,398.33575439453125,441.54656982421875,95.19999694824219,182.80215454101562,154.8883056640625,167.4499969482422,152.72000122070312,703.6300048828125,,395.55999755859375,192.16470336914062,308.8945617675781,125.19275665283203,155.165283203125
2026-03-17,253.77711486816406,216.4114532470703,351.6463623046875,196.30999755859375,356.3409118652344,215.1999969482422,127.30999755859375,1384.342041015625,320.1307373046875,46.796852111816406,699.36865234375,993.1375732421875,78.5489273071289,194.4759979248047,309.0232849121094,310.5347900390625,44.060001373291016,235.5865478515625,284.1492004394531,147.77914428710938,76.62510681152344,490.8760681152344,927.4222412109375,226.31057739257812,622.0834350585938,114.36762237548828,90.7221908569336,397.7979431152344,461.4251708984375,94.36000061035156,181.51510620117188,153.6171875,169.19000244140625,155.0800018310547,720.1699829101562,,399.2699890136719,192.48146057128906,307.25103759765625,124.28852081298828,156.7245330810547
2026-03-18,249.49476623535156,205.1654510498047,348.66326904296875,199.4600067138672,346.81890869140625,209.8699951171875,128.36000061035156,1350.469970703125,314.7704772949219,46.3514518737793,691.0200805664062,976.9468383789062,76.89411926269531,195.1046905517578,305.9171447753906,307.30877685546875,45.029998779296875,234.7653350830078,284.9910583496094,147.8798828125,75.03491973876953,485.4313049316406,915.1609497070312,224.55181884765625,615.1099243164062,113.015380859375,87.5545654296875,390.20867919921875,461.46514892578125,94.69999694824219,179.98858642578125,151.83958435058594,168.91000366210938,152.77000427246094,753.6900024414062,,392.7799987792969,188.84861755371094,297.8480529785156,121.2081298828125,155.5205535888672
2026-03-19,248.5165252685547,203.0876007080078,356.3853759765625,205.27000427246094,345.27960205078125,208.75999450683594,129.82000732421875,1361.6510009765625,318.6661376953125,46.52960968017578,686.0687255859375,971.822509765625,77.79584503173828,197.88475036621094,305.3478698730469,306.7494812011719,46.18000030517578,235.0819549560547,285.2188415527344,150.7888946533203,74.62008666992188,486.65338134765625,914.6127319335938,233.82528686523438,606.1382446289062,112.71926879882812,89.463134765625,387.4498596191406,444.01513671875,91.73999786376953,178.15277099609375,154.44143676757812,169.74000549316406,155.67999267578125,772.0900268554688,,380.29998779296875,186.38381958007812,298.53533935546875,120.32376098632812,156.08306884765625
